"Name","Event Type","Description","Contact URL","Booking URL","Contact Phone Number","Booking Phone Number","Venue Name","Address","County","Latitude","Longitude","Is Free To Visit","Price","Start Date","End Date","Start Time","End Time","Recurring Dates"
"James Joyce Walking Tour","Event","The James Joyce Centre offers two public walking tours of the city based on Joyce’s life and work: Introducing Joyce's Dublin and Footsteps of Leopold Bloom.

Though Joyce lived most of his life outside of Ireland, Dublin would provide the backdrop for virtually all of his work. On a stroll around the inner city, our guide will explain the real-life inspiration behind some of Joyce’s most celebrated writing, demonstrating just how central the streetscape of the ‘Hibernian metropolis’ was to the author’s life and art. The tour visits such stops as Belvedere College, the Gresham Hotel, the James Joyce Statue, Davy Byrnes, and the National Library.

This is an excellent and fun introduction to Joyce in a bustling part of the city.","https://jamesjoyce.ie/events/walking-tours/","https://jamesjoyce.ie/book-a-walking-tour/","0035318788547","0035318788547","James Joyce Centre","35 N Great George's St, Rotunda, Dublin","Dublin","53.3541941","-6.259980499999998","No","20","24/02/2024","24/02/2024",,,"Yes"
"James Joyce Walking Tour","Event","The James Joyce Centre offers two public walking tours of the city based on Joyce’s life and work: Introducing Joyce's Dublin and Footsteps of Leopold Bloom.

Though Joyce lived most of his life outside of Ireland, Dublin would provide the backdrop for virtually all of his work. On a stroll around the inner city, our guide will explain the real-life inspiration behind some of Joyce’s most celebrated writing, demonstrating just how central the streetscape of the ‘Hibernian metropolis’ was to the author’s life and art. The tour visits such stops as Belvedere College, the Gresham Hotel, the James Joyce Statue, Davy Byrnes, and the National Library.

This is an excellent and fun introduction to Joyce in a bustling part of the city.","https://jamesjoyce.ie/events/walking-tours/","https://jamesjoyce.ie/book-a-walking-tour/","0035318788547","0035318788547","James Joyce Centre","35 N Great George's St, Rotunda, Dublin","Dublin","53.3541941","-6.259980499999998","No","20","23/02/2024","23/02/2024",,,"Yes"
"James Joyce Walking Tour","Event","The James Joyce Centre offers two public walking tours of the city based on Joyce’s life and work: Introducing Joyce's Dublin and Footsteps of Leopold Bloom.

Though Joyce lived most of his life outside of Ireland, Dublin would provide the backdrop for virtually all of his work. On a stroll around the inner city, our guide will explain the real-life inspiration behind some of Joyce’s most celebrated writing, demonstrating just how central the streetscape of the ‘Hibernian metropolis’ was to the author’s life and art. The tour visits such stops as Belvedere College, the Gresham Hotel, the James Joyce Statue, Davy Byrnes, and the National Library.

This is an excellent and fun introduction to Joyce in a bustling part of the city.","https://jamesjoyce.ie/events/walking-tours/","https://jamesjoyce.ie/book-a-walking-tour/","0035318788547","0035318788547","James Joyce Centre","35 N Great George's St, Rotunda, Dublin","Dublin","53.3541941","-6.259980499999998","No","20","22/02/2024","22/02/2024",,,"Yes"
"James Joyce Walking Tour","Event","The James Joyce Centre offers two public walking tours of the city based on Joyce’s life and work: Introducing Joyce's Dublin and Footsteps of Leopold Bloom.

Though Joyce lived most of his life outside of Ireland, Dublin would provide the backdrop for virtually all of his work. On a stroll around the inner city, our guide will explain the real-life inspiration behind some of Joyce’s most celebrated writing, demonstrating just how central the streetscape of the ‘Hibernian metropolis’ was to the author’s life and art. The tour visits such stops as Belvedere College, the Gresham Hotel, the James Joyce Statue, Davy Byrnes, and the National Library.

This is an excellent and fun introduction to Joyce in a bustling part of the city.","https://jamesjoyce.ie/events/walking-tours/","https://jamesjoyce.ie/book-a-walking-tour/","0035318788547","0035318788547","James Joyce Centre","35 N Great George's St, Rotunda, Dublin","Dublin","53.3541941","-6.259980499999998","No","20","01/02/2024","01/02/2024",,,"Yes"
"James Joyce Walking Tour","Event","The James Joyce Centre offers two public walking tours of the city based on Joyce’s life and work: Introducing Joyce's Dublin and Footsteps of Leopold Bloom.

Though Joyce lived most of his life outside of Ireland, Dublin would provide the backdrop for virtually all of his work. On a stroll around the inner city, our guide will explain the real-life inspiration behind some of Joyce’s most celebrated writing, demonstrating just how central the streetscape of the ‘Hibernian metropolis’ was to the author’s life and art. The tour visits such stops as Belvedere College, the Gresham Hotel, the James Joyce Statue, Davy Byrnes, and the National Library.

This is an excellent and fun introduction to Joyce in a bustling part of the city.","https://jamesjoyce.ie/events/walking-tours/","https://jamesjoyce.ie/book-a-walking-tour/","0035318788547","0035318788547","James Joyce Centre","35 N Great George's St, Rotunda, Dublin","Dublin","53.3541941","-6.259980499999998","No","20","27/01/2024","27/01/2024",,,"Yes"
"James Joyce Walking Tour","Event","The James Joyce Centre offers two public walking tours of the city based on Joyce’s life and work: Introducing Joyce's Dublin and Footsteps of Leopold Bloom.

Though Joyce lived most of his life outside of Ireland, Dublin would provide the backdrop for virtually all of his work. On a stroll around the inner city, our guide will explain the real-life inspiration behind some of Joyce’s most celebrated writing, demonstrating just how central the streetscape of the ‘Hibernian metropolis’ was to the author’s life and art. The tour visits such stops as Belvedere College, the Gresham Hotel, the James Joyce Statue, Davy Byrnes, and the National Library.

This is an excellent and fun introduction to Joyce in a bustling part of the city.","https://jamesjoyce.ie/events/walking-tours/","https://jamesjoyce.ie/book-a-walking-tour/","0035318788547","0035318788547","James Joyce Centre","35 N Great George's St, Rotunda, Dublin","Dublin","53.3541941","-6.259980499999998","No","20","26/01/2024","26/01/2024",,,"Yes"
"James Joyce Walking Tour","Event","The James Joyce Centre offers two public walking tours of the city based on Joyce’s life and work: Introducing Joyce's Dublin and Footsteps of Leopold Bloom.

Though Joyce lived most of his life outside of Ireland, Dublin would provide the backdrop for virtually all of his work. On a stroll around the inner city, our guide will explain the real-life inspiration behind some of Joyce’s most celebrated writing, demonstrating just how central the streetscape of the ‘Hibernian metropolis’ was to the author’s life and art. The tour visits such stops as Belvedere College, the Gresham Hotel, the James Joyce Statue, Davy Byrnes, and the National Library.

This is an excellent and fun introduction to Joyce in a bustling part of the city.","https://jamesjoyce.ie/events/walking-tours/","https://jamesjoyce.ie/book-a-walking-tour/","0035318788547","0035318788547","James Joyce Centre","35 N Great George's St, Rotunda, Dublin","Dublin","53.3541941","-6.259980499999998","No","20","02/02/2024","02/02/2024",,,"Yes"
"James Joyce Walking Tour","Event","The James Joyce Centre offers two public walking tours of the city based on Joyce’s life and work: Introducing Joyce's Dublin and Footsteps of Leopold Bloom.

Though Joyce lived most of his life outside of Ireland, Dublin would provide the backdrop for virtually all of his work. On a stroll around the inner city, our guide will explain the real-life inspiration behind some of Joyce’s most celebrated writing, demonstrating just how central the streetscape of the ‘Hibernian metropolis’ was to the author’s life and art. The tour visits such stops as Belvedere College, the Gresham Hotel, the James Joyce Statue, Davy Byrnes, and the National Library.

This is an excellent and fun introduction to Joyce in a bustling part of the city.","https://jamesjoyce.ie/events/walking-tours/","https://jamesjoyce.ie/book-a-walking-tour/","0035318788547","0035318788547","James Joyce Centre","35 N Great George's St, Rotunda, Dublin","Dublin","53.3541941","-6.259980499999998","No","20","09/02/2024","09/02/2024",,,"Yes"
"James Joyce Walking Tour","Event","The James Joyce Centre offers two public walking tours of the city based on Joyce’s life and work: Introducing Joyce's Dublin and Footsteps of Leopold Bloom.

Though Joyce lived most of his life outside of Ireland, Dublin would provide the backdrop for virtually all of his work. On a stroll around the inner city, our guide will explain the real-life inspiration behind some of Joyce’s most celebrated writing, demonstrating just how central the streetscape of the ‘Hibernian metropolis’ was to the author’s life and art. The tour visits such stops as Belvedere College, the Gresham Hotel, the James Joyce Statue, Davy Byrnes, and the National Library.

This is an excellent and fun introduction to Joyce in a bustling part of the city.","https://jamesjoyce.ie/events/walking-tours/","https://jamesjoyce.ie/book-a-walking-tour/","0035318788547","0035318788547","James Joyce Centre","35 N Great George's St, Rotunda, Dublin","Dublin","53.3541941","-6.259980499999998","No","20","08/02/2024","08/02/2024",,,"Yes"
"James Joyce Walking Tour","Event","The James Joyce Centre offers two public walking tours of the city based on Joyce’s life and work: Introducing Joyce's Dublin and Footsteps of Leopold Bloom.

Though Joyce lived most of his life outside of Ireland, Dublin would provide the backdrop for virtually all of his work. On a stroll around the inner city, our guide will explain the real-life inspiration behind some of Joyce’s most celebrated writing, demonstrating just how central the streetscape of the ‘Hibernian metropolis’ was to the author’s life and art. The tour visits such stops as Belvedere College, the Gresham Hotel, the James Joyce Statue, Davy Byrnes, and the National Library.

This is an excellent and fun introduction to Joyce in a bustling part of the city.","https://jamesjoyce.ie/events/walking-tours/","https://jamesjoyce.ie/book-a-walking-tour/","0035318788547","0035318788547","James Joyce Centre","35 N Great George's St, Rotunda, Dublin","Dublin","53.3541941","-6.259980499999998","No","20","03/02/2024","03/02/2024",,,"Yes"
